İlçe Id,İlçe Adı,Belde Adı,Kayıtlı Seçmen Sayısı,Oy Kullanan Seçmen Sayısı,Geçerli Oy Toplamı, MUHARREM İNCE , MERAL AKŞENER , RECEP TAYYİP ERDOĞAN , SELAHATTİN DEMİRTAŞ , TEMEL KARAMOLLAOĞLU , DOĞU PERİNÇEK ,Mahaller Bazlı Veri İndir
69, BANAZ ,, 28.094 , 25.494 , 24.359 , 8.038 , 3.485 , 12.533 , 126 , 116 , 61 , Excel İndir  Json İndir 
221, EŞME ,, 27.918 , 25.274 , 24.173 , 10.238 , 3.213 , 10.285 , 262 , 104 , 71 , Excel İndir  Json İndir 
331, KARAHALLI ,, 8.491 , 7.576 , 7.192 , 2.353 , 827 , 3.860 , 46 , 91 , 15 , Excel İndir  Json İndir 
522, SİVASLI ,, 15.605 , 14.238 , 13.654 , 5.099 , 1.450 , 6.875 , 104 , 80 , 46 , Excel İndir  Json İndir 
590, ULUBEY ,, 10.595 , 9.705 , 9.350 , 4.108 , 1.140 , 3.975 , 54 , 46 , 27 , Excel İndir  Json İndir 
597, UŞAK MERKEZ ,, 176.226 , 160.489 , 156.358 , 52.387 , 15.910 , 83.582 , 2.437 , 1.710 , 332 , Excel İndir  Json İndir 
